,R,D,H,PL,F,freq_band
1494,21477.701682268173,924.6839247783,63.0,163.74501231946726,9.544068044350276,5G_3.5G
1495,31268.97144764797,28888.39550040378,30.0,161.68465452162255,9.544068044350276,5G_3.5G
1496,45631.78580944685,44499.29169654509,-89.0,152.39128656069778,9.544068044350276,5G_3.5G
1497,17024.051240819972,5842.373569974746,123.0,165.7770695067175,9.544068044350276,5G_3.5G
1498,7396.829230801354,6472.2714356202405,-6.0,120.71005595574914,9.544068044350276,5G_3.5G
1499,40861.91093073903,3883.3011098464726,77.0,165.4326456665385,9.544068044350276,5G_3.5G
1500,42873.07459334544,1190.7954137694344,27.0,152.07143927390678,9.544068044350276,5G_3.5G
1501,39024.25905734756,4338.078040613054,207.0,173.07852012875267,9.544068044350276,5G_3.5G
1502,54185.30243345352,1194.784337216714,43.0,187.484778717658,9.544068044350276,5G_3.5G
1503,27737.27918932361,6471.897242127305,92.0,165.06870902117123,9.544068044350276,5G_3.5G
1504,22806.67636291012,20836.005455354218,-135.0,130.49038410427758,9.544068044350276,5G_3.5G
1505,35803.202784825284,1997.512430024249,56.0,173.92475519590724,9.544068044350276,5G_3.5G
1506,6705.26282803046,5963.132622073295,-291.0,119.85746022251806,9.544068044350276,5G_3.5G
1507,36691.58839382453,7548.996819677684,434.0,176.95167837908036,9.544068044350276,5G_3.5G
1508,25748.647139126915,23504.428535935996,58.0,158.86378887312816,9.544068044350276,5G_3.5G
1509,38067.696238177545,31435.6676320486,75.0,150.32222605836623,9.544068044350276,5G_3.5G
1510,43980.641085004594,755.1877997023302,73.0,173.47613864258486,9.544068044350276,5G_3.5G
1511,50619.05369353847,1190.6845443139932,60.0,193.82402999828497,9.544068044350276,5G_3.5G
1512,56491.88062987829,924.7476221738264,133.0,178.84702188990389,9.544068044350276,5G_3.5G
1513,34862.191922910766,23399.404141736824,241.0,143.11064826762927,9.544068044350276,5G_3.5G
1514,50453.44340252865,1193.9501603902545,268.0,182.19325005246867,9.544068044350276,5G_3.5G
1515,31588.247770630183,20126.845253207262,229.0,144.26506881885638,9.544068044350276,5G_3.5G
1516,53872.61636461423,2380.663703880204,192.0,176.66302536420716,9.544068044350276,5G_3.5G
1517,26883.113663112385,24561.597550623377,55.0,160.69899753068273,9.544068044350276,5G_3.5G
1518,24433.979726374957,924.5328785176252,39.0,161.73865358365146,9.544068044350276,5G_3.5G
1519,50130.988842913175,2773.5391017259512,84.0,174.67342856237153,9.544068044350276,5G_3.5G
1520,41726.726204685074,2444.985489780555,375.0,203.23226806626465,9.544068044350276,5G_3.5G
1521,37914.81569873117,2916.324364466652,36.0,168.91192188145058,9.544068044350276,5G_3.5G
1522,43973.49569272049,12275.966813321003,3.0,153.775127070782,9.544068044350276,5G_3.5G
1523,41513.509636642535,10416.643172772248,244.0,171.2906123232956,9.544068044350276,5G_3.5G
1524,24312.8620250476,5991.511013958941,12.0,164.46213722055288,9.544068044350276,5G_3.5G
1525,48486.34767661779,7980.842825159048,146.0,169.84967534411658,9.544068044350276,5G_3.5G
1526,50256.03630693973,18940.96133050909,81.0,171.27047195913775,9.544068044350276,5G_3.5G
1527,69236.58965937854,1195.3789132057452,105.0,201.84929803775785,9.544068044350276,5G_3.5G
1528,37937.50687689144,1849.140237901257,413.0,181.5531270850763,9.544068044350276,5G_3.5G
1529,54447.463430771386,924.504390805592,162.0,180.26507204716685,9.544068044350276,5G_3.5G
1530,49980.41016347129,924.6136885900636,16.0,171.70159025324415,9.544068044350276,5G_3.5G
1531,36263.27875616291,12836.654655768863,93.0,160.9844872756043,9.544068044350276,5G_3.5G
1532,20119.79469979597,1997.4438002742204,162.0,167.80721261950825,9.544068044350276,5G_3.5G
1533,36271.41718303203,1193.8865517154998,193.0,176.38730568714715,9.544068044350276,5G_3.5G
1534,55032.82243154582,5749.675348714361,251.0,175.79024879383502,9.544068044350276,5G_3.5G
1535,42665.25176124566,754.3438983543912,107.0,207.1485938502983,9.544068044350276,5G_3.5G
1536,32675.409645813357,924.6442633842846,86.0,169.72288846041965,9.544068044350276,5G_3.5G
1537,44716.93972698528,2443.856292705622,277.0,197.06150635475345,9.544068044350276,5G_3.5G
1538,50070.43521161221,25010.0759256795,380.0,174.9137978722684,9.544068044350276,5G_3.5G
1539,52764.18454281912,3153.3268809671385,69.0,166.47444226234376,9.544068044350276,5G_3.5G
1540,43365.97462087009,1762.8381989447296,232.0,178.06498353576046,9.544068044350276,5G_3.5G
1541,45637.21795986753,755.1819363425292,118.0,212.6987022410996,9.544068044350276,5G_3.5G
1542,54288.0892646167,750.7051844222319,30.0,178.23161081168425,9.544068044350276,5G_3.5G
1543,27918.07730913316,8332.580307778086,249.0,171.5758064058764,9.544068044350276,5G_3.5G
1544,59874.49339332176,2379.654222481214,138.0,174.9563950204369,9.544068044350276,5G_3.5G
1545,51932.04431982687,1190.9526546274826,34.0,177.5563032769041,9.544068044350276,5G_3.5G
1546,60049.77378139964,924.5312215840518,57.0,171.71699471995078,9.544068044350276,5G_3.5G
1547,25708.770571208315,3538.360993205968,198.0,171.09872763678416,9.544068044350276,5G_3.5G
1548,53797.72591928725,22256.532133393688,340.0,179.09671947579486,9.544068044350276,5G_3.5G
1549,39065.53933136223,38213.50834463884,-366.0,135.16502059835918,9.544068044350276,5G_3.5G
1550,25992.88345137228,924.5353339896571,57.0,164.7742389734289,9.544068044350276,5G_3.5G
1551,32389.520235985605,23278.470949165312,213.0,172.980328771916,9.544068044350276,5G_3.5G
1552,24250.18036617973,752.3829415928278,92.0,169.25917021070038,9.544068044350276,5G_3.5G
1553,42431.15671823493,5593.664262008362,18.0,165.7475481099732,9.544068044350276,5G_3.5G
1554,62696.39504340402,17360.71646084315,387.0,177.20242426126174,9.544068044350276,5G_3.5G
1555,53709.74653496472,18506.322197822727,510.0,178.4643101422819,9.544068044350276,5G_3.5G
1556,40018.225757127424,1194.1651959717185,241.0,179.19583874944558,9.544068044350276,5G_3.5G
1557,38742.60139699528,1769.6240718470883,77.0,167.11239541662235,9.544068044350276,5G_3.5G
1558,33534.51755685084,2381.3177247034955,184.0,172.91676385353705,9.544068044350276,5G_3.5G
1559,44630.31140000688,924.5101040438922,82.0,189.2444441391196,9.544068044350276,5G_3.5G
1560,39761.71832381781,4101.224572954702,97.0,166.25369404285496,9.544068044350276,5G_3.5G
1561,32542.015875448065,13714.312205512748,113.0,172.5301626682836,9.544068044350276,5G_3.5G
1562,30250.547873041345,3766.022942822496,252.0,189.3338116727093,9.544068044350276,5G_3.5G
1563,48943.25129465981,4187.548825046113,24.0,171.04785559612807,9.544068044350276,5G_3.5G
1564,20118.83476196685,4335.38847991765,125.0,166.8219334345931,9.544068044350276,5G_3.5G
1565,36260.93091424407,25724.12723339009,30.0,177.40829013241205,9.544068044350276,5G_3.5G
1566,37259.20441744292,2875.039909632975,95.0,167.5489034376708,9.544068044350276,5G_3.5G
1567,38630.34727015419,754.1642624575715,104.0,175.00840735324252,9.544068044350276,5G_3.5G
1568,50135.74591774192,754.8114025498551,40.0,168.04817206562626,9.544068044350276,5G_3.5G
1569,35830.96433228747,752.7060887073501,106.0,191.55591999356025,9.544068044350276,5G_3.5G
1570,49702.84319071892,924.8407234525145,33.0,189.9827029530166,9.544068044350276,5G_3.5G
1571,29761.998887492893,27437.672912357397,61.0,161.6181727594544,9.544068044350276,5G_3.5G
1572,36792.45773030656,3158.309991566531,227.0,198.47268937535344,9.544068044350276,5G_3.5G
1573,37357.71231723599,10281.545188163564,267.0,173.57806499564316,9.544068044350276,5G_3.5G
1574,17342.583000367733,15087.4137956483,46.0,155.42989101942277,9.544068044350276,5G_3.5G
1575,53625.31489164136,5525.784793292221,358.0,196.5178106681853,9.544068044350276,5G_3.5G
1576,15349.090214343769,8739.360111941009,66.0,157.29565954036977,9.544068044350276,5G_3.5G
1577,38144.498072400296,4203.163063141252,77.0,163.3433055272445,9.544068044350276,5G_3.5G
1578,43772.24506011656,1194.3736269112344,127.0,174.74394055652024,9.544068044350276,5G_3.5G
1579,45676.626704418886,6624.507040038607,20.0,170.44716594019502,9.544068044350276,5G_3.5G
1580,31025.50773161314,3153.184127068714,79.0,164.63696057975935,9.544068044350276,5G_3.5G
1581,62353.23567218811,2390.4275673347697,382.0,184.0447530401675,9.544068044350276,5G_3.5G
1582,32026.1714634654,20560.462081456182,235.0,144.4781564777754,9.544068044350276,5G_3.5G
1583,39477.354652399474,751.794184889443,99.0,202.32331386449903,9.544068044350276,5G_3.5G
1584,53260.00283041003,924.6164634354128,133.0,178.43200462634653,9.544068044350276,5G_3.5G
1585,39283.99812055153,31079.07773016706,-668.0,158.80590853451554,9.544068044350276,5G_3.5G
1586,26703.015589526185,24319.16916641968,72.0,160.85902422893798,9.544068044350276,5G_3.5G
1587,40937.748904521824,38693.48313468073,62.0,162.72618671977708,9.544068044350276,5G_3.5G
1588,34673.67723462472,1507.8265833707435,14.0,170.74870423144785,9.544068044350276,5G_3.5G
1589,39420.45783130487,3876.0835958162734,16.0,162.41274532212915,9.544068044350276,5G_3.5G
1590,55225.84227609036,1194.579731795695,110.0,175.97788209263538,9.544068044350276,5G_3.5G
1591,25931.95362474509,924.5179662039848,119.0,172.1714511262412,9.544068044350276,5G_3.5G
1592,29176.53141409339,26843.768883803397,69.0,161.54612055522563,9.544068044350276,5G_3.5G
1593,27075.843595368355,2873.581570398777,19.0,158.41831212778715,9.544068044350276,5G_3.5G
1594,52687.61727545063,19898.632604469865,551.0,179.24777878973245,9.544068044350276,5G_3.5G
1595,29734.113729552733,10705.566131650585,144.0,178.71295242128105,9.544068044350276,5G_3.5G
1596,10030.158406072153,7651.009337741624,72.0,153.3562654044993,9.544068044350276,5G_3.5G
1597,42621.82423736005,4202.029483942516,501.0,198.02478436743985,9.544068044350276,5G_3.5G
1598,36239.71190355444,29244.55923940084,36.0,153.75440562428676,9.544068044350276,5G_3.5G
1599,9081.689329343704,4768.876632855623,21.0,143.900030256568,9.544068044350276,5G_3.5G
1600,57727.00078991206,15714.057948494832,-8.0,177.76440298005943,9.544068044350276,5G_3.5G
1601,37105.53104138296,924.4975932896238,91.0,193.91735872296715,9.544068044350276,5G_3.5G
1602,32446.93431097406,16062.685370668663,-27.0,169.5561373264364,9.544068044350276,5G_3.5G
1603,15038.930009577349,753.1286285935587,16.0,157.3355162526818,9.544068044350276,5G_3.5G
1604,33400.496547644805,1849.2455603672383,162.0,172.570441188408,9.544068044350276,5G_3.5G
1605,32500.64933348909,924.6382257473026,44.0,171.66507393655667,9.544068044350276,5G_3.5G
1606,8321.298376425537,924.5468701602688,2.0,139.75596301201787,9.544068044350276,5G_3.5G
1607,23885.398416365493,924.6107173354902,116.0,169.96530168180942,9.544068044350276,5G_3.5G
1608,12924.525775036196,751.8742917385899,-6.0,132.12377830425828,9.544068044350276,5G_3.5G
1609,16400.8174014215,1191.6754904665231,162.0,169.1516537047335,9.544068044350276,5G_3.5G
1610,44893.34713339247,924.8170079097764,43.0,167.08193570089924,9.544068044350276,5G_3.5G
1611,45357.40331030937,36281.33376267321,-135.0,170.4527086833512,9.544068044350276,5G_3.5G
1612,34614.06594353412,5598.516388227578,312.0,179.74814079402057,9.544068044350276,5G_3.5G
1613,33117.330539164024,924.4584439317588,80.0,170.21942066808273,9.544068044350276,5G_3.5G
1614,50570.81876823607,1193.7811477342875,101.0,173.82580465985575,9.544068044350276,5G_3.5G
1615,30361.77255926692,23732.316170022168,77.0,150.07781903947023,9.544068044350276,5G_3.5G
1616,57927.51569201221,2875.335878337873,189.0,177.84182079379974,9.544068044350276,5G_3.5G
1617,19418.784859376487,924.6125732603164,3.0,146.91412133189954,9.544068044350276,5G_3.5G
1618,47831.44787596502,6424.4611282002825,256.0,198.85351997335152,9.544068044350276,5G_3.5G
1619,34825.43828726424,3010.923554729233,170.0,171.94920128383004,9.544068044350276,5G_3.5G
1620,28868.98846146774,2382.4712519818668,195.0,178.39223932550468,9.544068044350276,5G_3.5G
1621,50646.66375511953,924.4154675723984,124.0,214.54257516302152,9.544068044350276,5G_3.5G
1622,13585.65108355161,1505.457555267103,170.0,166.96743524778654,9.544068044350276,5G_3.5G
1623,59575.12840022192,14142.885276349112,198.0,176.01049140280418,9.544068044350276,5G_3.5G
1624,31266.815284191907,751.5557042103693,80.0,201.80769009100624,9.544068044350276,5G_3.5G
1625,42155.368189837536,3153.471635837088,275.0,176.95333891368827,9.544068044350276,5G_3.5G
1626,40182.8695289732,4613.025249002745,195.0,174.08879500999126,9.544068044350276,5G_3.5G
1627,61146.76062442296,1189.775025404801,145.0,178.3456853170837,9.544068044350276,5G_3.5G
1628,33967.116124959786,924.4491179172902,99.0,197.30799796387225,9.544068044350276,5G_3.5G
1629,54049.473398578535,21305.55258716639,221.0,175.13960656778397,9.544068044350276,5G_3.5G
1630,64344.6627622631,2389.544336985274,313.0,206.46296136836204,9.544068044350276,5G_3.5G
1631,41288.26323953561,9529.307784829076,69.0,164.40616150316316,9.544068044350276,5G_3.5G
1632,41794.44761739223,3014.0053335950047,52.0,187.7919704187063,9.544068044350276,5G_3.5G
1633,14348.03645826055,9074.951526970275,-196.0,148.6063728928059,9.544068044350276,5G_3.5G
1634,42655.60160773721,7730.547020013127,524.0,180.4040262952857,9.544068044350276,5G_3.5G
1635,53659.96204074868,749.9089604561269,124.0,178.81522453668873,9.544068044350276,5G_3.5G
1636,27196.758192518875,24814.62124580072,66.0,160.93360752963946,9.544068044350276,5G_3.5G
1637,28160.934244476997,8353.226232484836,132.0,173.4011864946525,9.544068044350276,5G_3.5G
1638,43948.49920669329,4876.039725370268,23.0,170.13609397885818,9.544068044350276,5G_3.5G
1639,45373.49172509996,754.253295380437,125.0,176.74424330215774,9.544068044350276,5G_3.5G
1640,45172.53516266803,755.4690470870551,10.0,183.21256149562012,9.544068044350276,5G_3.5G
1641,45050.69159931927,9371.036165891786,107.0,164.12037110620278,9.544068044350276,5G_3.5G
1642,39155.46654519306,924.6502549083764,13.0,158.38999068888182,9.544068044350276,5G_3.5G
1643,43937.65555462147,9988.02965391122,182.0,176.08270303408938,9.544068044350276,5G_3.5G
1644,30282.85291022071,1191.234106654677,68.0,166.53149538982294,9.544068044350276,5G_3.5G
1645,64869.40010894108,2909.540051663114,461.0,185.1555649699184,9.544068044350276,5G_3.5G
1646,41999.74201100017,11657.89829885954,94.0,172.96374592869836,9.544068044350276,5G_3.5G
1647,38558.198360414,6456.414325134658,157.0,168.16694212609832,9.544068044350276,5G_3.5G
1648,15717.962514914094,924.6481160874376,43.0,159.34057262439617,9.544068044350276,5G_3.5G
1649,42268.61122945619,40014.42775518839,62.0,162.99213494308503,9.544068044350276,5G_3.5G
1650,33539.818369376604,24458.85829177563,202.0,138.6494436689664,9.544068044350276,5G_3.5G
1651,48948.15723733934,4185.040950940213,114.0,191.7043017673276,9.544068044350276,5G_3.5G
1652,37105.93132698776,1849.0436892372404,31.0,184.097757916808,9.544068044350276,5G_3.5G
1653,19221.68508448942,12590.66992827313,78.0,150.41295588682777,9.544068044350276,5G_3.5G
1654,65548.8249233405,4780.173295204333,41.0,160.5806936768669,9.544068044350276,5G_3.5G
1655,51183.20586760639,1849.2702947728371,18.0,169.11498551738345,9.544068044350276,5G_3.5G
1656,47257.419358832405,12614.887271855008,21.0,164.88444149474554,9.544068044350276,5G_3.5G
1657,50881.28075887461,924.4549577897455,79.0,199.59222725248028,9.544068044350276,5G_3.5G
1658,30381.03114839324,1193.665348224598,131.0,172.15960947472234,9.544068044350276,5G_3.5G
1659,26932.741851141,22067.5042763958,81.0,162.021586675455,9.544068044350276,5G_3.5G
1660,28897.103159854018,10741.441368461992,159.0,148.60184622640054,9.544068044350276,5G_3.5G
1661,28217.347087294736,25841.571199248214,66.0,161.23622149581993,9.544068044350276,5G_3.5G
1662,17451.907102524507,15014.695799911931,124.0,162.60454075907035,9.544068044350276,5G_3.5G
1663,44899.28802058359,5510.390534948216,511.0,181.39670908807585,9.544068044350276,5G_3.5G
1664,36094.2704185517,924.6825452377668,57.0,188.9965977439368,9.544068044350276,5G_3.5G
1665,15697.979104206632,11506.26937865348,-190.0,127.24601904193646,9.544068044350276,5G_3.5G
1666,49462.60044574126,1194.1344048687702,87.0,197.5215349024042,9.544068044350276,5G_3.5G
1667,45309.978571045474,924.501400369312,67.0,165.19379764584525,9.544068044350276,5G_3.5G
1668,39180.961736607256,1193.956533501079,63.0,166.7845895334518,9.544068044350276,5G_3.5G
1669,43689.58536460396,16710.087356625438,234.0,173.1666232393291,9.544068044350276,5G_3.5G
1670,54799.21609652365,1849.34296615446,50.0,166.72129917249558,9.544068044350276,5G_3.5G
1671,41169.99263836951,1770.3023769492522,271.0,198.34592973872265,9.544068044350276,5G_3.5G
1672,56158.65717994865,755.9763326328066,17.0,181.92759636560487,9.544068044350276,5G_3.5G
1673,37531.97802453325,34675.80981847915,96.0,136.10374687257058,9.544068044350276,5G_3.5G
1674,45016.0503986326,1504.779259114978,29.0,173.8785142441617,9.544068044350276,5G_3.5G
1675,32328.28918777518,4684.126082309284,99.0,166.89888224514598,9.544068044350276,5G_3.5G
1676,13119.578487984558,1192.761355620122,167.0,167.37278995313778,9.544068044350276,5G_3.5G
1677,40507.413016628845,9977.830597116765,11.0,161.55558331324642,9.544068044350276,5G_3.5G
1678,24084.633353863508,924.5981174820402,26.0,167.89566078414742,9.544068044350276,5G_3.5G
1679,8622.325411009931,6644.9835393003605,8.0,129.23450509917456,9.544068044350276,5G_3.5G
1680,28376.92565454379,1997.1068830593808,180.0,175.11394082687434,9.544068044350276,5G_3.5G
1681,36184.54410069597,924.5224481722478,57.0,193.62160080492143,9.544068044350276,5G_3.5G
1682,36238.91068009153,924.46038738818,128.0,174.6944499517401,9.544068044350276,5G_3.5G
1683,22326.776478105337,19930.516033358686,75.0,160.4276020929336,9.544068044350276,5G_3.5G
1684,42631.54689647966,4338.487650959354,62.0,158.16225647203115,9.544068044350276,5G_3.5G
1685,31556.327333962032,924.5243770392927,147.0,174.8970711713867,9.544068044350276,5G_3.5G
1686,32918.32776690215,1849.190955006125,150.0,182.91603462174987,9.544068044350276,5G_3.5G
1687,38613.186285339805,6455.067528587464,42.0,163.75817837946585,9.544068044350276,5G_3.5G
1688,12605.377948555875,2441.506245479147,169.0,165.318542102454,9.544068044350276,5G_3.5G
1689,59437.61884168661,2389.817417842037,24.0,160.45953845093445,9.544068044350276,5G_3.5G
1690,56710.385715575954,8656.751268424625,67.0,166.97522823936393,9.544068044350276,5G_3.5G
1691,55743.02005545788,9126.928144016758,82.0,166.710206577561,9.544068044350276,5G_3.5G
1692,56397.13657218262,10257.979382509522,78.0,166.51683852747232,9.544068044350276,5G_3.5G
1693,42049.95454764751,18268.998983751877,243.0,175.2807234954936,9.544068044350276,5G_3.5G
1694,37897.58972308251,924.638001625259,26.0,166.1734893504725,9.544068044350276,5G_3.5G
1695,50197.18307298696,8173.19206037556,513.0,188.29274433472872,9.544068044350276,5G_3.5G
1696,36284.04254328812,27546.005338676983,-356.0,170.35394390011436,9.544068044350276,5G_3.5G
1697,56962.28851924376,24919.30427341778,267.0,176.97915782389163,9.544068044350276,5G_3.5G
1698,41965.73707532878,10262.724255337043,60.0,164.22191935333754,9.544068044350276,5G_3.5G
1699,26313.852191811417,19332.904159017813,121.0,155.6869716133283,9.544068044350276,5G_3.5G
1700,46387.05240902901,1191.3044337815495,190.0,178.66363460207316,9.544068044350276,5G_3.5G
1701,15194.016886825637,1191.7232636684444,231.0,171.1305147997805,9.544068044350276,5G_3.5G
1702,49089.52513084548,16353.518061261628,21.0,165.38417331924083,9.544068044350276,5G_3.5G
1703,26967.974071813016,924.579176556506,52.0,188.4986112406572,9.544068044350276,5G_3.5G
1704,16163.354372319422,2874.399408329097,149.0,164.3872117938992,9.544068044350276,5G_3.5G
1705,37420.12533486874,4330.217279817231,87.0,164.1581994556126,9.544068044350276,5G_3.5G
1706,47008.408526674655,9524.190409929306,272.0,173.52602135924093,9.544068044350276,5G_3.5G
1707,23046.091239555837,21625.48924451562,-644.0,130.5810896474008,9.544068044350276,5G_3.5G
1708,63388.73535749682,1189.797701938285,133.0,180.6469012658156,9.544068044350276,5G_3.5G
1709,61831.01123694884,924.8790604827984,70.0,197.1919664885582,9.544068044350276,5G_3.5G
1710,41199.11067321357,3539.214652111559,12.0,155.62905577536577,9.544068044350276,5G_3.5G
1711,40001.00587756023,5968.573778871447,296.0,175.04228220230567,9.544068044350276,5G_3.5G
1712,23929.229042372102,1765.195424914963,278.0,174.85080234388704,9.544068044350276,5G_3.5G
1713,38799.343638008126,1849.2602658149583,113.0,189.15365696575032,9.544068044350276,5G_3.5G
1714,25318.651287292352,9546.053528060638,243.0,170.75093036703922,9.544068044350276,5G_3.5G
1715,27471.04121908712,754.0396776702562,122.0,173.27162740291976,9.544068044350276,5G_3.5G
1716,53045.71721734784,3698.169825891944,337.0,179.71317698189767,9.544068044350276,5G_3.5G
1717,58018.96690582295,924.7621337519196,25.0,166.0699563671185,9.544068044350276,5G_3.5G
1718,40711.19939355099,1849.3416578146744,15.0,164.71570458926672,9.544068044350276,5G_3.5G
1719,21594.75008447243,1191.9868013780192,172.0,206.253830339498,9.544068044350276,5G_3.5G
1720,57870.02417484717,1994.8793970796185,63.0,183.3876787263759,9.544068044350276,5G_3.5G
1721,41550.63439135506,924.5546770491568,73.0,175.90731596428844,9.544068044350276,5G_3.5G
1722,56844.0359803965,24099.501079783124,333.0,176.17247980628633,9.544068044350276,5G_3.5G
1723,43732.12523013147,32507.15137642315,89.0,174.10995848574112,9.544068044350276,5G_3.5G
1724,63012.59981900395,60660.240239192426,-172.0,166.57913963124506,9.544068044350276,5G_3.5G
1725,23393.38834009023,754.7177281242856,84.0,169.5548592382367,9.544068044350276,5G_3.5G
1726,29667.608305316822,2873.4861500626703,0.0,151.3878475293662,9.544068044350276,5G_3.5G
1727,62327.82292801048,11949.937868542287,482.0,174.7330379780797,9.544068044350276,5G_3.5G
1728,29429.76400415828,27175.38528589726,59.0,159.9686205269491,9.544068044350276,5G_3.5G
1729,38271.65922457827,35377.64364575931,98.0,139.80701125074205,9.544068044350276,5G_3.5G
1730,43559.15768234786,924.6000555228218,123.0,196.18996278811247,9.544068044350276,5G_3.5G
1731,38194.85504377986,2444.575697540394,30.0,166.60893126725549,9.544068044350276,5G_3.5G
1732,13481.404230570057,924.6372139092122,80.0,162.94159134829567,9.544068044350276,5G_3.5G
1733,52439.7964687149,4339.657806340444,336.0,199.7527267944945,9.544068044350276,5G_3.5G
1734,21290.65070043151,924.6045347904222,85.0,193.1438595528305,9.544068044350276,5G_3.5G
1735,31652.586915686745,4188.097301268569,26.0,167.39865485266495,9.544068044350276,5G_3.5G
1736,57965.4277239862,11836.538731978397,397.0,178.0002525160706,9.544068044350276,5G_3.5G
1737,39835.91474416556,3881.758404412617,532.0,206.77024520080533,9.544068044350276,5G_3.5G
1738,60233.50775030033,1995.0484481895876,177.0,177.78569380702535,9.544068044350276,5G_3.5G
1739,42961.150233225606,752.7284322616064,71.0,198.1404279641026,9.544068044350276,5G_3.5G
1740,29704.80030345735,1190.9602479912726,3.0,150.4670778896654,9.544068044350276,5G_3.5G
1741,29063.191325031275,1504.7045732098752,354.0,179.25334044328002,9.544068044350276,5G_3.5G
1742,49528.86001292139,4203.661146634169,211.0,176.45583016039024,9.544068044350276,5G_3.5G
1743,68291.06431104406,56365.641770709255,-807.0,172.44093345839315,9.544068044350276,5G_3.5G
1744,61112.520345478486,924.4854684107046,163.0,181.31891291543545,9.544068044350276,5G_3.5G
1745,32228.79826583937,924.6587970463988,27.0,161.2598176243371,9.544068044350276,5G_3.5G
1746,63489.98603974433,18155.420891055,384.0,177.14552770374218,9.544068044350276,5G_3.5G
1747,58299.05532457709,924.5937768330034,94.0,178.1183615313758,9.544068044350276,5G_3.5G
1748,45106.632231541975,3152.9906309823696,168.0,169.5623894033704,9.544068044350276,5G_3.5G
1749,30460.93491618057,1191.0892769766003,327.0,202.00445269509632,9.544068044350276,5G_3.5G
1750,53044.46148014144,5598.443116429191,116.0,180.929836409578,9.544068044350276,5G_3.5G
1751,51675.81808974965,6425.908882834232,288.0,189.6842635221796,9.544068044350276,5G_3.5G
1752,25118.61927721349,22887.148624094523,56.0,158.6311210899272,9.544068044350276,5G_3.5G
1753,25370.03137874042,10281.426532734717,129.0,168.41649260755617,9.544068044350276,5G_3.5G
1754,36943.73867253322,4187.127752632376,21.0,168.4315948693548,9.544068044350276,5G_3.5G
1755,25226.99659249745,924.6959706862856,20.0,146.93406564985497,9.544068044350276,5G_3.5G
1756,28608.885512171604,753.5564383872564,122.0,173.0358429783951,9.544068044350276,5G_3.5G
1757,10271.05413314194,7891.7214437474095,73.0,153.5540168256351,9.544068044350276,5G_3.5G
1758,15364.359719028296,12998.506816828649,70.0,156.44355419137764,9.544068044350276,5G_3.5G
1759,13504.95709201616,5303.885248311794,-22.0,155.2763004193742,9.544068044350276,5G_3.5G
1760,28782.145009426466,1997.4825808011285,83.0,194.2542624482912,9.544068044350276,5G_3.5G
1761,47733.03969184426,924.6768148409072,14.0,169.62140586420668,9.544068044350276,5G_3.5G
1762,34737.0785547901,5598.376642747055,471.0,177.9397492705413,9.544068044350276,5G_3.5G
1763,8487.803802550823,2259.3768009181595,-35.0,143.68299800569542,9.544068044350276,5G_3.5G
1764,63326.85191534733,756.5657627533542,111.0,180.38561565165907,9.544068044350276,5G_3.5G
1765,15438.535987846311,1193.513903580401,80.0,169.1226374972391,9.544068044350276,5G_3.5G
1766,42158.98601360927,9072.713614845832,19.0,164.0511417095537,9.544068044350276,5G_3.5G
1767,20308.821985001723,13684.655041099602,80.0,150.50572640145663,9.544068044350276,5G_3.5G
1768,35373.34991004325,34225.354498250395,-8.0,151.64007222259502,9.544068044350276,5G_3.5G
1769,20573.61350246298,1766.1326827817113,94.0,166.60647633106728,9.544068044350276,5G_3.5G
1770,35947.029010234895,1997.391748003171,70.0,173.6186052184268,9.544068044350276,5G_3.5G
1771,9224.27173112624,6840.92333754323,46.0,152.68784896234982,9.544068044350276,5G_3.5G
1772,54970.73067098431,30743.328718932866,21.0,162.13269613748898,9.544068044350276,5G_3.5G
1773,13290.556131756191,1996.9195833518263,53.0,162.60598635743574,9.544068044350276,5G_3.5G
1774,38238.13351573021,3582.4650743674983,211.0,173.68097625497194,9.544068044350276,5G_3.5G
1775,12207.36416780852,5588.76231201299,61.0,155.38205769440694,9.544068044350276,5G_3.5G
1776,23359.281934703948,3764.54010235598,138.0,168.32291726016112,9.544068044350276,5G_3.5G
1777,33710.0869021268,24577.48590173014,210.0,173.29495741482708,9.544068044350276,5G_3.5G
1778,40932.68955391452,16711.2517685368,147.0,165.2944777133187,9.544068044350276,5G_3.5G
1779,12190.475359852171,753.7145435803305,170.0,168.2312311009324,9.544068044350276,5G_3.5G
1780,22219.544105005894,19853.590432200133,122.0,164.50809407972892,9.544068044350276,5G_3.5G
1781,39681.49891241935,7580.10641619411,410.0,177.3109312268482,9.544068044350276,5G_3.5G
1782,29143.764069092045,14051.905290156525,-190.0,162.10033960068296,9.544068044350276,5G_3.5G
1783,40670.87041492431,2258.874575275126,86.0,197.6658314440677,9.544068044350276,5G_3.5G
1784,11111.773742925085,752.1108824961444,2.0,143.2698200296078,9.544068044350276,5G_3.5G
1785,9276.521673303212,924.5427236160808,7.0,140.3825235238027,9.544068044350276,5G_3.5G
1786,26834.976524533453,2438.3736175315594,88.0,169.4819523634672,9.544068044350276,5G_3.5G
1787,41800.84869432231,39562.297005954,61.0,162.89012882063494,9.544068044350276,5G_3.5G
1788,25680.94571203204,12273.77282962301,20.0,168.1012421419028,9.544068044350276,5G_3.5G
1789,66408.14266890257,3584.3532314722606,301.0,181.59001414829703,9.544068044350276,5G_3.5G
